drifs_detected,false_alarms,class_distribution,time (s),classification,context
0.0,0.0,0.511,0.14727520942687988,0.805,1
0.0,0.0,0.489,0.15283775329589844,0.819,1
0.0,0.0,0.487,0.1298360824584961,0.81,1
0.0,0.0,0.489,0.12009143829345703,0.793,1
0.0,0.0,0.499,0.1634385585784912,0.792,1
0.0,0.0,0.526,0.11907792091369629,0.772,1
0.0,0.0,0.479,0.14451193809509277,0.777,1
0.0,0.0,0.515,0.14374995231628418,0.81,1
0.0,0.0,0.495,0.13268709182739258,0.78,1
0.0,0.0,0.508,0.11532258987426758,0.807,1
0.0,0.0,0.487,0.14289283752441406,0.773,1
0.0,0.0,0.471,0.14290118217468262,0.795,1
0.0,0.0,0.503,0.13524365425109863,0.794,1
0.0,0.0,0.516,0.11642098426818848,0.84,1
0.0,0.0,0.492,0.11755633354187012,0.813,1
0.0,0.0,0.492,0.13247370719909668,0.812,1
0.0,0.0,0.503,0.1443486213684082,0.816,1
0.0,0.0,0.495,0.13607549667358398,0.798,1
0.0,0.0,0.514,0.1196739673614502,0.806,1
0.0,0.0,0.492,0.10322999954223633,0.809,1
0.0,0.0,0.509,0.11014986038208008,0.801,1
0.0,0.0,0.467,0.10987591743469238,0.796,1
0.0,0.0,0.52,0.13391995429992676,0.809,1
0.0,0.0,0.489,0.14569497108459473,0.8,1
0.0,0.0,0.492,0.1307239532470703,0.802,1
0.0,0.0,0.51,0.12359333038330078,0.805,1
0.0,0.0,0.484,0.1313762664794922,0.813,1
0.0,0.0,0.514,0.11661148071289062,0.816,1
0.0,0.0,0.481,0.12900495529174805,0.803,1
0.0,0.0,0.511,0.12465190887451172,0.813,1
0.0,0.0,0.521,0.14362311363220215,0.808,1
0.0,0.0,0.485,0.1292581558227539,0.817,1
0.0,0.0,0.495,0.13093090057373047,0.795,1
0.0,0.0,0.477,0.11486601829528809,0.814,1
0.0,0.0,0.522,0.14119172096252441,0.807,1
0.0,0.0,0.507,0.14499878883361816,0.805,1
0.0,0.0,0.476,0.12540864944458008,0.787,1
0.0,0.0,0.499,0.0943903923034668,0.818,1
0.0,0.0,0.495,0.11958003044128418,0.807,1
0.0,0.0,0.469,0.10543155670166016,0.827,1
0.0,0.0,0.472,0.12921476364135742,0.806,1
0.0,0.0,0.523,0.14397668838500977,0.801,1
0.0,0.0,0.505,0.14385080337524414,0.806,1
0.0,0.0,0.508,0.11430764198303223,0.795,1
0.0,0.0,0.502,0.11598563194274902,0.807,1
0.0,0.0,0.531,0.0930936336517334,0.8,1
0.0,0.0,0.496,0.11711668968200684,0.796,1
0.0,0.0,0.538,0.14435839653015137,0.809,1
0.0,0.0,0.493,0.14497852325439453,0.792,1
0.0,0.0,0.493,0.10629987716674805,0.81,1
0.0,0.0,0.493,0.10716986656188965,0.815,1
0.0,0.0,0.515,0.11908411979675293,0.803,1
0.0,0.0,0.486,0.11860275268554688,0.782,1
0.0,0.0,0.533,0.13014650344848633,0.805,1
0.0,0.0,0.474,0.13387417793273926,0.799,1
0.0,0.0,0.506,0.11186671257019043,0.828,1
0.0,0.0,0.506,0.14280223846435547,0.819,1
0.0,0.0,0.524,0.1212160587310791,0.815,1
0.0,0.0,0.51,0.10908913612365723,0.803,1
0.0,0.0,0.495,0.12935853004455566,0.818,1
0.0,0.0,0.497,0.10983991622924805,0.822,1
0.0,0.0,0.489,0.14536023139953613,0.813,1
0.0,0.0,0.536,0.15283846855163574,0.817,1
0.0,0.0,0.51,0.134232759475708,0.816,1
0.0,0.0,0.493,0.1321403980255127,0.804,1
0.0,0.0,0.493,0.12898921966552734,0.802,1
0.0,0.0,0.515,0.12012028694152832,0.8,1
0.0,0.0,0.518,0.14210009574890137,0.802,1
0.0,0.0,0.479,0.14121317863464355,0.819,1
0.0,0.0,0.472,0.11897778511047363,0.791,1
0.0,0.0,0.512,0.10882282257080078,0.802,1
0.0,0.0,0.509,0.1194610595703125,0.798,1
0.0,0.0,0.481,0.15496277809143066,0.803,1
0.0,0.0,0.496,0.11770057678222656,0.814,1
0.0,0.0,0.495,0.11534404754638672,0.816,1
0.0,0.0,0.51,0.09572553634643555,0.794,1
0.0,0.0,0.514,0.1066892147064209,0.813,1
0.0,0.0,0.518,0.13273262977600098,0.827,1
0.0,0.0,0.506,0.13320183753967285,0.8,1
0.0,0.0,0.48,0.11957383155822754,0.792,1
0.0,0.0,0.48,0.11591649055480957,0.816,1
0.0,0.0,0.489,0.11475682258605957,0.795,1
0.0,0.0,0.5,0.10672593116760254,0.789,1
0.0,0.0,0.5,0.12945008277893066,0.82,1
0.0,0.0,0.507,0.1457500457763672,0.79,1
0.0,0.0,0.517,0.1329357624053955,0.779,1
0.0,0.0,0.487,0.11941099166870117,0.812,1
0.0,0.0,0.502,0.13552451133728027,0.83,1
0.0,0.0,0.519,0.12266087532043457,0.799,1
0.0,0.0,0.489,0.11914896965026855,0.796,1
0.0,0.0,0.493,0.13018536567687988,0.82,1
0.0,0.0,0.498,0.1422278881072998,0.803,1
0.0,0.0,0.496,0.11089563369750977,0.802,1
0.0,0.0,0.512,0.11721324920654297,0.79,1
0.0,0.0,0.493,0.13365578651428223,0.794,1
0.0,0.0,0.486,0.09781742095947266,0.826,1
0.0,0.0,0.5,0.1279911994934082,0.801,1
0.0,0.0,0.494,0.13321375846862793,0.815,1
