drifs_detected,false_alarms,class_distribution,time (s),classification,context
0.0,0.0,0.4266666666666667,0.09259390830993652,0.76,1
0.0,0.0,0.44333333333333336,0.08515429496765137,0.7333333333333333,1
0.0,0.0,0.4633333333333333,0.08559036254882812,0.73,1
0.0,0.0,0.39666666666666667,0.08612442016601562,0.7266666666666667,1
0.0,0.0,0.44,0.08883523941040039,0.7466666666666667,1
0.0,0.0,0.4633333333333333,0.09113740921020508,0.7766666666666666,1
0.0,0.0,0.43333333333333335,0.09499168395996094,0.71,1
0.0,0.0,0.43666666666666665,0.0896444320678711,0.7733333333333333,1
0.0,0.0,0.4,0.0921025276184082,0.77,1
0.0,0.0,0.4266666666666667,0.09333348274230957,0.7666666666666667,1
0.0,0.0,0.41,0.08965253829956055,0.77,1
0.0,0.0,0.41,0.0897831916809082,0.7433333333333333,1
0.0,0.0,0.41,0.08684277534484863,0.7233333333333334,1
0.0,0.0,0.45,0.11583089828491211,0.7533333333333333,1
0.0,0.0,0.4266666666666667,0.11341547966003418,0.72,1
0.0,0.0,0.49666666666666665,0.14287209510803223,0.74,1
0.0,0.0,0.44666666666666666,0.09165787696838379,0.76,1
0.0,0.0,0.4033333333333333,0.10564708709716797,0.7733333333333333,1
0.0,0.0,0.4166666666666667,0.09340667724609375,0.7633333333333333,1
0.0,0.0,0.43,0.09329390525817871,0.76,1
0.0,0.0,0.41333333333333333,0.0902864933013916,0.7333333333333333,1
0.0,0.0,0.37333333333333335,0.11323142051696777,0.7333333333333333,1
0.0,0.0,0.46,0.11253166198730469,0.7433333333333333,1
0.0,0.0,0.42,0.09774136543273926,0.78,1
0.0,0.0,0.4033333333333333,0.09246659278869629,0.75,1
0.0,0.0,0.43,0.08907341957092285,0.7266666666666667,1
0.0,0.0,0.45,0.09634160995483398,0.7833333333333333,1
0.0,0.0,0.4166666666666667,0.09163284301757812,0.7333333333333333,1
0.0,0.0,0.5133333333333333,0.10274243354797363,0.7966666666666666,1
0.0,0.0,0.42333333333333334,0.10690021514892578,0.76,1
0.0,0.0,0.38666666666666666,0.10313558578491211,0.7333333333333333,1
0.0,0.0,0.44333333333333336,0.10574674606323242,0.7633333333333333,1
0.0,0.0,0.44666666666666666,0.10619163513183594,0.7466666666666667,1
0.0,0.0,0.42333333333333334,0.11249828338623047,0.75,1
0.0,0.0,0.3933333333333333,0.11607694625854492,0.7266666666666667,1
0.0,0.0,0.4066666666666667,0.11178779602050781,0.7033333333333334,1
0.0,0.0,0.44666666666666666,0.1151270866394043,0.7566666666666667,1
0.0,0.0,0.4666666666666667,0.12280726432800293,0.7566666666666667,1
0.0,0.0,0.49666666666666665,0.10644936561584473,0.77,1
0.0,0.0,0.3933333333333333,0.10929608345031738,0.7566666666666667,1
0.0,0.0,0.44333333333333336,0.11157035827636719,0.7533333333333333,1
0.0,0.0,0.38666666666666666,0.10703587532043457,0.7266666666666667,1
0.0,0.0,0.42333333333333334,0.14191436767578125,0.7366666666666667,1
0.0,0.0,0.45666666666666667,0.11605262756347656,0.7633333333333333,1
0.0,0.0,0.43333333333333335,0.11255931854248047,0.71,1
0.0,0.0,0.4666666666666667,0.11026430130004883,0.7733333333333333,1
0.0,0.0,0.4066666666666667,0.11580133438110352,0.7533333333333333,1
0.0,0.0,0.4633333333333333,0.11342716217041016,0.77,1
0.0,0.0,0.46,0.10598874092102051,0.76,1
0.0,0.0,0.43333333333333335,0.11103510856628418,0.7333333333333333,1
0.0,0.0,0.45,0.09754562377929688,0.81,1
0.0,0.0,0.44,0.1050257682800293,0.76,1
0.0,0.0,0.43,0.11524510383605957,0.8033333333333333,1
0.0,0.0,0.42,0.1089181900024414,0.7333333333333333,1
0.0,0.0,0.44666666666666666,0.11218547821044922,0.7566666666666667,1
0.0,0.0,0.4166666666666667,0.12218999862670898,0.7466666666666667,1
0.0,0.0,0.41,0.11032652854919434,0.7433333333333333,1
0.0,0.0,0.43,0.10724496841430664,0.77,1
0.0,0.0,0.38,0.10661482810974121,0.76,1
0.0,0.0,0.46,0.09471631050109863,0.74,1
0.0,0.0,0.4033333333333333,0.11330103874206543,0.75,1
0.0,0.0,0.4166666666666667,0.09674668312072754,0.7566666666666667,1
0.0,0.0,0.4866666666666667,0.10964274406433105,0.7433333333333333,1
0.0,0.0,0.45666666666666667,0.11038970947265625,0.72,1
0.0,0.0,0.4066666666666667,0.14275574684143066,0.7866666666666666,1
0.0,0.0,0.3933333333333333,0.11692404747009277,0.77,1
0.0,0.0,0.47333333333333333,0.13613629341125488,0.77,1
0.0,0.0,0.44333333333333336,0.10846829414367676,0.7633333333333333,1
0.0,0.0,0.44666666666666666,0.10562872886657715,0.8066666666666666,1
0.0,0.0,0.4166666666666667,0.10659432411193848,0.7333333333333333,1
0.0,0.0,0.37333333333333335,0.10676932334899902,0.7766666666666666,1
0.0,0.0,0.4766666666666667,0.10813021659851074,0.7633333333333333,1
0.0,0.0,0.45666666666666667,0.09595990180969238,0.77,1
0.0,0.0,0.4266666666666667,0.08867835998535156,0.7566666666666667,1
0.0,0.0,0.44333333333333336,0.09533262252807617,0.8133333333333334,1
0.0,0.0,0.4166666666666667,0.08800745010375977,0.78,1
0.0,0.0,0.44333333333333336,0.09198355674743652,0.7333333333333333,1
0.0,0.0,0.35,0.10388517379760742,0.74,1
0.0,0.0,0.46,0.10647034645080566,0.75,1
0.0,0.0,0.44333333333333336,0.1098630428314209,0.7366666666666667,1
0.0,0.0,0.43333333333333335,0.10449886322021484,0.7366666666666667,1
0.0,0.0,0.41,0.10915637016296387,0.7233333333333334,1
0.0,0.0,0.4066666666666667,0.10884761810302734,0.76,1
0.0,0.0,0.42,0.11131882667541504,0.7666666666666667,1
0.0,0.0,0.44333333333333336,0.10977649688720703,0.7633333333333333,1
0.0,0.0,0.4666666666666667,0.10837221145629883,0.7533333333333333,1
0.0,0.0,0.3466666666666667,0.10763931274414062,0.8,1
0.0,0.0,0.3466666666666667,0.09206557273864746,0.7166666666666667,1
0.0,0.0,0.45,0.1080782413482666,0.75,1
0.0,0.0,0.45,0.09434008598327637,0.7633333333333333,1
0.0,0.0,0.44,0.09179043769836426,0.71,1
0.0,0.0,0.48,0.0902109146118164,0.72,1
0.0,0.0,0.35333333333333333,0.09145998954772949,0.7366666666666667,1
0.0,0.0,0.4266666666666667,0.09376811981201172,0.77,1
0.0,0.0,0.4533333333333333,0.09335947036743164,0.7566666666666667,1
0.0,0.0,0.41,0.09070158004760742,0.7533333333333333,1
0.0,0.0,0.42333333333333334,0.10655403137207031,0.7466666666666667,1
0.0,0.0,0.44,0.10818123817443848,0.7233333333333334,1
0.0,0.0,0.4066666666666667,0.0973508358001709,0.76,1
0.0,0.0,0.4533333333333333,0.09374547004699707,0.7866666666666666,1
1.0,0.0,0.33666666666666667,0.46121668815612793,0.71,2
0.0,0.0,0.3333333333333333,0.10306406021118164,0.76,2
0.0,0.0,0.27,0.11349940299987793,0.7866666666666666,2
0.0,0.0,0.29,0.11413836479187012,0.7966666666666666,2
0.0,0.0,0.29333333333333333,0.1040494441986084,0.79,2
0.0,0.0,0.30666666666666664,0.11322212219238281,0.7533333333333333,2
0.0,0.0,0.32666666666666666,0.11577773094177246,0.8,2
0.0,0.0,0.2966666666666667,0.11407208442687988,0.8233333333333334,2
0.0,0.0,0.26,0.11250686645507812,0.81,2
0.0,0.0,0.32,0.10976934432983398,0.7933333333333333,2
0.0,0.0,0.27666666666666667,0.13697338104248047,0.79,2
0.0,0.0,0.3,0.11427450180053711,0.7733333333333333,2
0.0,0.0,0.30333333333333334,0.11175298690795898,0.8033333333333333,2
0.0,0.0,0.2966666666666667,0.1104738712310791,0.81,2
0.0,0.0,0.2733333333333333,0.12222123146057129,0.8033333333333333,2
0.0,0.0,0.30333333333333334,0.11458086967468262,0.8033333333333333,2
0.0,0.0,0.3333333333333333,0.11901235580444336,0.7566666666666667,2
0.0,0.0,0.31,0.11391544342041016,0.7766666666666666,2
0.0,0.0,0.32,0.10128617286682129,0.7833333333333333,2
0.0,0.0,0.36,0.09135079383850098,0.75,2
0.0,0.0,0.29333333333333333,0.10182952880859375,0.7633333333333333,2
0.0,0.0,0.2966666666666667,0.0908195972442627,0.77,2
0.0,0.0,0.30666666666666664,0.11742544174194336,0.81,2
0.0,0.0,0.34,0.16385865211486816,0.7766666666666666,2
0.0,0.0,0.24666666666666667,0.09909391403198242,0.7966666666666666,2
0.0,0.0,0.3,0.12105369567871094,0.8033333333333333,2
0.0,0.0,0.26666666666666666,0.11690688133239746,0.78,2
0.0,0.0,0.3333333333333333,0.1143181324005127,0.7666666666666667,2
0.0,0.0,0.31,0.0959622859954834,0.7733333333333333,2
0.0,0.0,0.2733333333333333,0.0937035083770752,0.7966666666666666,2
0.0,0.0,0.3466666666666667,0.10576725006103516,0.7733333333333333,2
0.0,0.0,0.30666666666666664,0.11837482452392578,0.7833333333333333,2
0.0,0.0,0.3,0.11474466323852539,0.7966666666666666,2
0.0,0.0,0.32,0.11412906646728516,0.7766666666666666,2
0.0,0.0,0.30666666666666664,0.09434199333190918,0.7933333333333333,2
0.0,0.0,0.32,0.11944293975830078,0.7566666666666667,2
0.0,0.0,0.3333333333333333,0.11745691299438477,0.7766666666666666,2
0.0,0.0,0.31333333333333335,0.10489511489868164,0.7366666666666667,2
0.0,0.0,0.3466666666666667,0.10738539695739746,0.7866666666666666,2
0.0,0.0,0.27,0.10997152328491211,0.8033333333333333,2
0.0,0.0,0.31333333333333335,0.10779929161071777,0.7966666666666666,2
0.0,0.0,0.25666666666666665,0.09869122505187988,0.83,2
0.0,0.0,0.2733333333333333,0.10355162620544434,0.8033333333333333,2
0.0,0.0,0.31333333333333335,0.1219935417175293,0.8166666666666667,2
0.0,0.0,0.4,0.11395573616027832,0.7433333333333333,2
0.0,0.0,0.26666666666666666,0.09973931312561035,0.7933333333333333,2
0.0,0.0,0.2966666666666667,0.10924363136291504,0.79,2
0.0,0.0,0.2866666666666667,0.10686707496643066,0.7966666666666666,2
